Day,Month,Title,Image,Time,Address,Direction,Description,Readmore_Link,Ticket_Links
21,Oct,Rob Zombie w/ Alice Cooper,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTCounWdn41pUs_ADraJZI5jSG1yt7J-wNIAkUXi0m1dZTsGzLDJZObCc&s,"Sat, 1:00 – 5:00 PM","MOLAA Museum Store, 628 Alamitos Ave, Long Beach, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd31151f70ae23:0x38842815a1759a7c?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgBEAA,"Obscura LB proudly presents... ""The 3rd Annual Halloween Hootenanny"" A Craft Beer/Wine/Dark Art Festival",https://www.eventbrite.com/e/the-3rd-annual-halloween-hootenanny-craft-beer-festival-tickets-689689218017?aff=oddtdtcreator,"https://www.eventbrite.com/e/3rd-annual-halloween-hootenanny-craft-beer-fest-tickets-689689218017
https://www.axs.com/events/493903/rob-zombie-alice-cooper-tickets
https://local.aarp.org/event/rob-zombie-w-alice-cooper-2023-10-25-tm-highland-ca.html
https://www.rateyourseats.com/mobile/tickets/events/alice-cooper-and-rob-zombie-october-25-2023-4515728
https://www.stereoboard.com/rob-zombie-tickets/highland"
11,Nov,Disco Trip,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-RRmO_uBRVmPv7ZYl2WXq9QvE8BLQF0CS5HIzsM-gwLXspz_PvLnz3ts&s,"Sat, 2:00 – 7:00 PM","Gloria Molina Grand Park, 200 N Grand Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64e08ee24fd:0xebf5893d7caaf0de?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgJEAA,"Win Tickets to Disco Trip at Grand Park, November 11, 2023 on DoLA #DoLA",https://dola.com/events/2023/11/11/disco-trip-tickets,"https://disco.daytripfest.com/
https://dice.fm/event/5bm78-disco-trip-11th-nov-grand-park-event-lawn-los-angeles-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fon.fgtix.com%2Ftrk%2FRAgT
https://www.livenation.com/venue/KovZ917A-iY/grand-park-la-events
https://www.discoverlosangeles.com/event/2023/11/11/disco-trip"
9,Sep,Los Angeles County Arboretum,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnJ_ra9Qkpp3DrJXh9NSWuM148Xi5unU43DINqzSZ21f4feMWANjMSDH0&s,"Sat, 9:00 AM – 9:30 PM","Los Angeles County Arboretum, 301 N Baldwin Ave, Arcadia, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2db90ff43a939:0x31c6bc6097187e70?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgREAA,"Tour the LA Arboretum to see gorgeous gardens, hiking, and wild peacocks.",https://www.visitpasadena.com/directory/los-angeles-county-arboretum/,"https://www.visitpasadena.com/directory/los-angeles-county-arboretum/
https://www.pasadenavillage.org/events/1192-pasadena-pops-%22hollywood-blockbusters%22
https://evvnt.com/events/?_evDiscoveryPath=/event/1754558-pasadena-pops-hollywood-blockbusters
https://www.expedia.com/event-tickets/pasadena-symphony-tickets.p
https://www.ladowntownnews.com/local-events/?_evDiscoveryPath=/event%2F1754558-pasadena-pops-hollywood-blockbusters"
25,Sep,WWE: Raw,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQt6mpIH3zj8ZYunWkJM-JB92xiWVqOsjvVyZzJZomnItjYUAjhnP9dqtc&s,"Mon, 4:30 – 8:30 PM","Toyota Arena, 4000 Ontario Center, Ontario, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c3359c33cd8179:0x8c912aef44c928c8?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgZEAA,"Check out Raw at Toyota Arena in Ontario on September 25, 2023 and get detailed info for the event - tickets, photos, video and reviews.",https://dola.com/events/2023/9/25/raw-tickets,"https://www.vividseats.com/wwe-raw-tickets-toyota-arena---ca-9-25-2023--sports-wwe/production/4497104?utm_medium=organic&utm_source=google_eventsearch
https://gametime.co/wrestling/wwe-raw-tickets/9-25-2023-ontario-ca-toyota-arena/events/64ac191819b7330001016026?utm_medium=organic&utm_source=microformat
https://www.koobit.com/monday-night-raw-ontario-e26786/tickets/upper-200-level-178544
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fwwe-monday-night-raw-ontario-california-09-25-2023%2Fevent%2F09005EDA015ABC14
https://www.toyota-arena.com/events/detail/raw"
22,Sep,BeachLife Ranch 2023,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnWe1IvML9t9YcpwR8weH7ZUcZ_SV7AcPkLQLWq24&s,"Fri, Sep 22 – Sun, Sep 24","239 N Harbor Dr, Redondo Beach, CA, USA",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b35f84006a9d:0xe2bc812bb598067f?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAghEAA,"Enjoy BeachLife Ranch this September! BeachLife Ranch is a music festival, born in the South Bay of Los Angeles, that celebrates the cowboy surfer way of",https://discovertorrance.com/events/beachlife-ranch-2023/,"https://beachliferanch.frontgatetickets.com/
https://www.songkick.com/festivals/3439326-beachlife-ranch/id/41143238-beachlife-ranch-2023?utm_medium=organic&utm_source=microformat
https://ticketmaster.evyy.net/c/266168/271177/4272?u=https%3A%2F%2Fon.fgtix.com%2Ftrk%2FIP9M
https://discovertorrance.com/events/beachlife-ranch-festival/
https://www.devonanddonavon.com/?page=5"
9,Sep,Celebration of Mac: Los Angeles,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSM9EftdXpsshtVBwjxGdGJ13tYzl8O3glAFJcRQP4UyPV-0fh1oLyezqI&s,"Sat, Sep 9 – Sun, Sep 10","Catch One, 4067 W Pico Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b85ff50b96d9:0xbd9f7f8f57478448?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgpEAA,"Celebration of Mac: Los Angeles at Catch One, Los Angeles Sat, September 9, 2023 SHOW TIME: 10:00 PM Minimum age: 21 and over \n",https://lahiphopevents.com/event/celebration-of-mac-los-angeles-at-catch-one-los-angeles/,"https://dola.com/events/2023/9/9/celebration-of-mac-los-angeles-tickets
https://lahiphopevents.com/event/celebration-of-mac-los-angeles-at-catch-one-los-angeles/
https://app.discotech.me/events/37468739-celebration-of-mac-los-angeles-at-catch-one
https://www.handstamp.com/e/celebration-of-mac-los-angeles-gsbdmkwm"
17,Sep,Metal Injection Festival With Testament,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBfTQucvCHqqwDrwQBuiKoHXfITIoN6y2mmZKrIYaOVRsG9556xrdLAjs&s,"Sun, 2:30 – 6:30 PM","House of Blues Anaheim, 400 Disney Way #337, Anaheim, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7d889bf8c73:0x2fc009cba9371831?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAgxEAA,General Admission Standing Only. Age Restriction: This is an all-ages event. Doors: 2:30pm Music Hall Stage: Testament Machine Head Fear Factory Xibalba Spirit Adrift Exmortus Parish Stage: Kyng...,https://www.houseofblues.com/anaheim/EventDetail?tmeventid=vvG10Z9iSpDx56&offerid=0,"https://www.houseofblues.com/anaheimEventDetail?tmeventid=vvG10Z9iSpDx56&offerid=0
https://www.livenation.com/?redirect=false/show/details?id=0&cityname=anaheim&showdate=2023-09-17&culture=en
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmetal-injection-festival-with-testament-anaheim-california-09-17-2023%2Fevent%2F09005ECCD6EE22C7
https://www.ticketmaster.com.mx/testament-tickets/artist/736279?language=en-mx
https://www.undercovertourist.com/los-angeles/house-of-blues-anaheim/testament-tickets/2321996/"
10,Sep,Peter Pan Goes Wrong,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT03WJVkQH8BcuSZ10tqL4EXb7K2y7wzgYUh_seUTpTVQVGA6BNojfWDvs&s,"Sun, 1:00 – 2:00 PM","Ahmanson Theatre, 135 N Grand Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c65218959961:0xfb9f790c2c2dfc0d?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAg5EAA,"Buy Peter Pan Goes Wrong tickets at the Ahmanson Theatre in Los Angeles, CA for Sep 10, 2023 at Ticketmaster.",https://www.ticketmaster.com/peter-pan-goes-wrong-los-angeles-09-10-2023/event/Z7r9jZ1Ad-s1k,"https://www.vividseats.com/peter-pan-goes-wrong-tickets-los-angeles-ahmanson-theatre-9-10-2023--theater-arts-and-theater/production/4393990?utm_medium=organic&utm_source=google_eventsearch
https://www.ticketsmarter.com/e/peter-pan-goes-wrong-tickets-los-angeles-9-10-2023-ahmanson-theatre/5681137
https://www.ticketwarehouse.com/events/musicals-tickets/2313404/peter-pan-goes-wrong-2023-09-10-13-00-00
https://allevents.in/los%20angeles/peter-pan-goes-wrong/230001193057666
https://www.cambrialax.com/events/los-angeles/peter-pan-goes-wrong-6899101"
7,Sep,Open Mic Event,/maps/vt/data=npTVCNakoW50ovyiDYVknEcormyIem51EfCYXy6n7p5sEwmYLv9mCMSI7YgnPhjgVLJCpks0K36_6TvhxchZ90gyCJBHqfPCaT5DXMG5r0bbBFCN?scale=1,Aug 30 – Sep 29,"Masonic Lodge No 369, 1720 Ocean Park Blvd, Santa Monica, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bb2080b7aa31:0x8a534a1e1ef4e9b2?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAhBEAA,"The Travelers Sessions Music Jam and Open Mic. A night of music, spoken word and comedy. Each 1st Friday join us at the Sunset Masonic Lodge in Santa Monica, 8-10 p.m. (or until we collapse from...",https://www.openmicorangecounty.com/MoreInfo/NjM1NyMjIyNURVhU,https://www.openmicorangecounty.com/MoreInfo/NjM1NyMjIyNURVhU
18,Nov,Too $hort,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOm57131IJ9wSM6apPzpAvKDtH13y2IBMkB_Lnln428rwnqhsThK1sYaE&s,"Sat, 9:00 – 11:00 PM","The Canyon - Agoura Hills, 28912 Roadside Dr, Agoura Hills, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e826b2a0c9bf91:0xea1c4c3118e3a7c0?sa=X&ved=2ahUKEwii3MzJopiBAxV9VaQEHeHFD7w4FBD14gF6BAhJEAA,"Too $hort is credited as being one of the pioneer rappers of West Coast Hip Hop. His biggest hit songs include “The Ghetto,” “Blow The Whistle” and “Ain’t Nothing Like Pimpin’.” Too Short has...",https://wheremusicmeetsthesoul.com/events/too-short-agoura-hills-nov-2023/,"https://www.broadwayworld.com/regionalbuytickets.cfm?id=3825665&advertiser=2&website=https://broadwayworldny.tixculture.com/los-angeles/shows/29325
https://www.axs.com/events/476621/too-hort-tickets
https://wheremusicmeetsthesoul.com/events/too-short-agoura-hills-nov-2023/
https://www.undercovertourist.com/los-angeles/the-canyon-agoura-hills/too-short-tickets/2344710/
https://luvseats.com/productions/421063"
7,Sep,Icons of Darkness,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwDGa0UHSQ0v7bMSZou6JMlIR2iIsQZOdp_RPy1E8&s,"Today, 11:00 AM – 1:00 PM","Ovation Hollywood, 6801 Hollywood Blvd, Hollywood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf23c1db5e19:0xe9c39639f7356912?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgBEAA,"⭐ Icons of Darkness on Hollywood Blvd offers a vast collection of iconic costumes and props from various film franchises. Get a closer look at screen-used items from Terminator, Alien, Star Wars...",https://allevents.in/los%20angeles/icons-of-darkness/2200025057282734,"https://feverup.com/m/127859?date=2023-09-07
https://allevents.in/los%20angeles/icons-of-darkness/2200025057282734
https://thecityevents.com/event/icons-of-darkness-los-angeles/2023-09-07/"
8,Sep,Icons of Darkness,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwDGa0UHSQ0v7bMSZou6JMlIR2iIsQZOdp_RPy1E8&s,"Tomorrow, 11:00 AM – 1:00 PM","Ovation Hollywood, 6801 Hollywood Blvd, Hollywood, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf23c1db5e19:0xe9c39639f7356912?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgJEAA,"⭐ Icons of Darkness on Hollywood Blvd offers a vast collection of iconic costumes and props from various film franchises. Get a closer look at screen-used items from Terminator, Alien, Star Wars...",https://allevents.in/los%20angeles/icons-of-darkness/2200025057283336,https://allevents.in/los%20angeles/icons-of-darkness/2200025057283336
9,Sep,JANM Book Club: Evergreen with Naomi Hirahara,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-74q8fVRUuN6nkcvTnbQUxD446qskWCmGG9EL-ajeLtTRkzXw6bEqr8s&s,"Sat, 2:00 – 3:30 PM","Japanese American National Museum, 100 N Central Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c6479a4d0aa5:0x435a07858bb20a3e?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgREAA,"Join Edgar Award – winning author, Naomi Hirahara , for a dive into the history of Little Tokyo through her newest book, Evergreen . Evergreen , the follow-up to the Mary Higgins Clark Award –...",https://www.janm.org/events/2023-09-09/janm-book-club-evergreen-naomi-hirahara,"https://www.janm.org/events/2023-09-09/janm-book-club-evergreen-naomi-hirahara
https://www.discoverlosangeles.com/event/2023/09/09/janm-book-club-evergreen-with-naomi-hirahara
https://allevents.in/los%20angeles/janm-book-club-evergreen-with-naomi-hirahara-in-person-and-virtual/200025271100659?ref=eventlist-cat"
7,Sep,Open Mic Event,/maps/vt/data=yenwAKinLerLJ-Wjad-P6cUGGWUPHoQiZF-ypIPK5TWErISnf3CNqW_bUpKrOH0nI_uQrzaL64jTUrzNAIOjgVTSuQI15IZxRebsSne6dpUivj64?scale=1,Aug 31 – Sep 29,"Midnight City Lounge, 8363 Reseda Blvd, Northridge, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c29bb45054e4eb:0x90f8fdce2882f2f6?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgZEAA,"Our open mic is available to anyone who wants to perform. Whether you sing, play an instrument, write poetry, or perform comedy, our mic is open to you. Come out this Friday and take the stage at...",https://www.openmicsydney.com/MoreInfo/NTkyMCMjIyNURVhU,"https://www.openmicsydney.com/MoreInfo/NTkyMCMjIyNURVhU
https://www.openmicboston.com/MoreInfo/NTkyMCMjIyNURVhU
https://www.openmicbayarea.com/MoreInfo/NTkyMCMjIyNURVhU
https://www.openmicvancouver.net/MoreInfo/NTkyMCMjIyNURVhU
https://www.openmicnebraska.com/MoreInfo/NTkyMCMjIyNURVhU"
8,Sep,Maxwell,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSReABCWTBBK_tq6YiPOceghIHf3nYliq2mhFh8SN-X3EqH6HY_CZypzt8&s,"Fri, Sep 8 – Sun, Sep 10","Hollywood Bowl, 2301 N Highland Ave, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf1bc1270933:0x6a6f62cf3836e2fd?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAghEAA,"Playlist: Soulful Nights at the Bowl Savor the silky rhythms of Gladys Knight, Peabo Bryson, Maxwell, John Legend, and more! Your soul's serenade awaits.",https://www.hollywoodbowl.com/musicdb/artists/7514/maxwell,"https://www.broadwayworld.com/regionalbuytickets.cfm?id=3828097&advertiser=2&website=https://broadwayworldny.tixculture.com/los-angeles/shows/29736
https://www.axs.com/events/479289/maxwell-tickets
https://allevents.in/los%20angeles/maxwell/230003216898976
https://www.hollywoodbowl.com/musicdb/artists/7514/maxwell
https://www.visitwesthollywood.com/events/fireworks-finale-maxwell-09-08-2023/"
9,Sep,Sonu Nigam –  Live In Concert –  Long Beach Arena,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlcEtGD6Hrh0qzSo0mty8PPWJMyz5E1zIfTS6zzTpXfqdDzgP9tPWFL3c&s,"Sat, 6:30 – 10:30 PM","Pacific Ballroom, 10 S Hart Pl, Long Beach, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dd3107f9d5a30d:0x53fec5e2f1bc0958?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgpEAA,"Join us for an unforgettable evening of music as the legendary Sonu Nigam takes the stage at Long Beach Arena in Long Beach, CA on Saturday, September 9, 2023. Prepare […]\n",https://artslb.org/event/sonu-nigam-live-in-concert-long-beach-arena/,"https://www.songkick.com/tickets/31559747?
https://festivaly.eu/en/sonu-nigam-long-beach-arena-long-beach-convention-and-entertainment-center-long-beach-2023
https://www.concertarchives.org/concerts/sonu-nigam-cebd45e7-8d14-4281-9ee6-34f77fa36324#buy-tickets
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fwww.ticketmaster.com%2Fsonu-nigam-long-beach-california-09-09-2023%2Fevent%2F0B005EE9B45D1569
https://artslb.org/venue/long-beach-arena-pacific-ballroom-300-e-ocean-blvd-long-beach-ca-90802/"
17,Sep,Metal Injection Festival With Testament,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBfTQucvCHqqwDrwQBuiKoHXfITIoN6y2mmZKrIYaOVRsG9556xrdLAjs&s,"Sun, 2:30 – 6:30 PM","House of Blues Anaheim, 400 Disney Way #337, Anaheim, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7d889bf8c73:0x2fc009cba9371831?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAgxEAA,General Admission Standing Only. Age Restriction: This is an all-ages event. Doors: 2:30pm Music Hall Stage: Testament Machine Head Fear Factory Xibalba Spirit Adrift Exmortus Parish Stage: Kyng...,https://www.houseofblues.com/anaheim/EventDetail?tmeventid=vvG10Z9iSpDx56&offerid=0,"https://www.houseofblues.com/anaheimEventDetail?tmeventid=vvG10Z9iSpDx56&offerid=0
https://www.livenation.com/?redirect=false/show/details?id=0&cityname=anaheim&showdate=2023-09-17&culture=en
https://ticketmaster.evyy.net/c/253520/271177/4272?u=https%3A%2F%2Fconcerts.livenation.com%2Fmetal-injection-festival-with-testament-anaheim-california-09-17-2023%2Fevent%2F09005ECCD6EE22C7
https://www.ticketmaster.com.mx/testament-tickets/artist/736279?language=en-mx
https://www.undercovertourist.com/los-angeles/house-of-blues-anaheim/testament-tickets/2321996/"
8,Sep,Damien vs. Mira Costa |Football |High-School 2023,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRs0T1y-ny5E9LqAlkRUxBN6t39PFUqOU8IETJdW8rqVghEl2X4AL4C0Go&s,"Fri, Sep 8 – Sat, Sep 9","Mira Costa High School, 1401 Artesia Blvd, Manhattan Beach, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b47926b50bfb:0x66a3a43205bfb1eb?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAg5EAA,"Damien vs. Mira Costa HighSchool Football 2023 - LIVE Live : https://livesport.onemediasport.com/hsfootball.php Spartans @ Mustangs The Mira Costa (Manhattan Beach, CA) varsity football team has a...",https://allevents.in/hermosa%20beach/damien-vs-mira-costa-highschool-football-2023-live/200025290086302?ref=cityhome,https://allevents.in/mobile/amp-event.php?event_id=200025011827403
9,Sep,El King Mohamed Mounir US Tour,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSL-N3ZC7HJQ0fkFOcy4jrILg4-69pezFKAFxvc__g&s,"Sat, Sep 9 – Sun, Sep 10","The Novo, 800 W Olympic Blvd a335, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0xda9785bec3c53630?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAhBEAA,"Mazzika US a concert organizer, specializes in promoting Middle Eastern artists and creating unforgettable musical experiences. After a remarkable 20-year wait, they are proudly organizing the...",https://www.lalive.com/events/detail/el-king-mohamed-mounir-us-tour-493755,"https://www.expedia.com/event-tickets/event/el-king-mohamed-mounir-tickets-the-novo-los-angeles-ca-9-9-2023-5885530
https://www.axs.com/events/493755/el-king-mohamed-mounir-us-tour-tickets
https://www.fanfaretickets.com/Events/2348905/Mohamed-Mounir-Tickets
https://www.lalive.com/events/detail/el-king-mohamed-mounir-us-tour-493755
https://www.undercovertourist.com/los-angeles/the-novo/mohamed-mounir-tickets/2348905/"
11,Sep,Spotlight: Raye,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTU9DESNZmW23M9_r9b4gyXWevkzQ6U16lnfeg4uRxx9ILXIIfsNEfzh7U&s,"Mon, 7:30 – 9:00 PM","GRAMMY Museum L.A. Live, 800 W Olympic Blvd, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b782019c1b:0x7eb0165e981d11f6?sa=X&ved=2ahUKEwju28XJopiBAxXSWqQEHVkRBZY4HhD14gF6BAhJEAA,"The GRAMMY Museum is thrilled to welcome RAYE to the Museum’s intimate 200-seat Clive Davis Theater for a special evening including a conversation about the making of her debut album, My 21st...",https://www.discoverlosangeles.com/event/2023/09/11/spotlight-raye,"https://festivaly.eu/en/spotlight-raye-the-grammy-museum-los-angeles-2023
https://grammymuseum.org/event/spotlight-raye/
https://www.discoverlosangeles.com/event/2023/09/11/spotlight-raye
https://dola.com/events/2023/9/11/spotlight-raye-tickets
https://local.aarp.org/event/spotlight-raye-2023-09-11-tm-los-angeles-ca.html"
7,Sep,Book Soup Presents: An Evening with Chuck Palahniuk,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgaKR-3bNKvp8I4gffWoO2TnVNPGAwhxUU1maFU3AMSXBlDiZ5Ti3Sld4&s,"Wed, 7:00 – 11:00 PM","Regent Theater, 448 S Main St, Los Angeles, CA, United States",https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c64a0e40c543:0xaa4a3ffd29c99da6?sa=X&ved=2ahUKEwjNt7LJopiBAxXATaQEHeGCDJM4KBD14gF6BAgBEAA,"Chuck Palahniuk takes to the stage to present his newest novel,",https://www.booksoup.com/event/book-soup-spaceland-chuck-palahniuk,"https://ticketmaster.evyy.net/c/253185/264167/4272?SharedId=DoStuff&u=https%3A%2F%2Fwww.ticketmaster.com%2Fbook-soup-presents-an-evening-with-los-angeles-california-09-06-2023%2Fevent%2F09005EC8C682263F
https://www.concertarchives.org/concerts/chuck-palahniuk-aaa5d826-483f-4d5b-beb6-196bea49cdb0#buy-tickets
https://allevents.in/los%20angeles/chuck-palahniuk/230002192433463
https://www.booksoup.com/event/book-soup-spaceland-chuck-palahniuk
https://www.discoverlosangeles.com/event/2023/09/06/book-soup-presents-an-evening-with-chuck-palahniuk"
